glucan,xylan,lignin,ash,Volatiles  db,Ash  db,Carbon  db,Nitrogen  db,ADSCI-growing season,ADSCI-30 days prior to harvest,ADSCI-30 days prior to growing season end,Precip-growing season cm,Precip-30 days prior to harvest cm,Precip-30 days prior to growing season end cm,Accumlated Thermal Time-growing season C ,Accumlated Thermal Time-30 days prior to harvest C ,Accumlated Thermal Time-30 days prior to growing season end C ,0-10 Soil pH,0-10 Soil particulate organic matter ,0-10 Soil total organic carbon ,0-10 Total Soil nitrogen ,0-10 Soil Bulk Density gcm3,0-10 Soil P mgkg,0-10 Soil K mgkg,10-20 Soil pH,10-20 Soil particulate organic matter ,10-20 Soil total organic carbon ,10-20 Total Soil nitrogen ,10-20 Soil Bulk Density gcm3,10-20 Soil P mgkg,10-20 Soil K mgkg,20-30 Soil pH,20-30 Soil particulate organic matter ,20-30 Soil total organic carbon ,20-30 Total Soil nitrogen ,20-30 Soil Bulk Density gcm3,20-30 Soil P mgkg,20-30 Soil K mgkg,30-50 Soil pH,30-50 Soil particulate organic matter ,30-50 Soil total organic carbon ,30-50 Total Soil nitrogen ,30-50 Soil Bulk Density gcm3,30-50 Soil P mgkg,30-50 Soil K mgkg,50-100 Soil pH,50-100 Soil particulate organic matter ,50-100 Soil total organic carbon ,50-100 Total Soil nitrogen ,50-100 Soil Bulk Density gcm3,50-100 Soil P mgkg,50-100 Soil K mgkg,0-10 Site Sand ,0-10 Site Silt ,0-10 Site Clay ,0-10 Site pH,0-10 Site CEC cmol kg-1,0-10 Site SOM ,0-10 Site Soil total organic carbon ,0-10 Site Total Soil nitrogen ,0-10 Site Extractable P mg kg-1,0-10 Site Extractable K mg kg-1,0-10 Site Extractable Ca mg kg-1,0-10 Site Extractable Mg mg kg-1,0-10 Site Extractable S mg kg-1,0-10 Site BD g cm-3,10-20 Site Sand ,10-20 Site Silt ,10-20 Site Clay ,10-20 Site pH,10-20 Site CEC cmol kg-1,10-20 Site SOM ,10-20 Site Soil total organic carbon ,10-20 Site Total Soil nitrogen ,10-20 Site Extractable P mg kg-1,10-20 Site Extractable K mg kg-1,10-20 Site Extractable Ca mg kg-1,10-20 Site Extractable Mg mg kg-1,10-20 Site Extractable S mg kg-1,10-20 Site BD g cm-3,20-30 Site Sand ,20-30 Site Silt ,20-30 Site Clay ,20-30 Site pH,20-30 Site CEC cmol kg-1,20-30 Site SOM ,20-30 Site Soil total organic carbon ,20-30 Site Total Soil nitrogen ,20-30 Site Extractable P mg kg-1,20-30 Site Extractable K mg kg-1,20-30 Site Extractable Ca mg kg-1,20-30 Site Extractable Mg mg kg-1,20-30 Site Extractable S mg kg-1,20-30 Site BD g cm-3,30-50 Site Sand ,30-50 Site Silt ,30-50 Site Clay ,30-50 Site pH,30-50 Site CEC cmol kg-1,30-50 Site SOM ,30-50 Site Soil total organic carbon ,30-50 Site Total Soil nitrogen ,30-50 Site Extractable P mg kg-1,30-50 Site Extractable K mg kg-1,30-50 Site Extractable Ca mg kg-1,30-50 Site Extractable Mg mg kg-1,30-50 Site Extractable S mg kg-1,30-50 Site BD g cm-3,50-100 Site Sand ,50-100 Site Silt ,50-100 Site Clay ,50-100 Site pH,50-100 Site CEC cmol kg-1,50-100 Site SOM ,50-100 Site Soil total organic carbon ,50-100 Site Total Soil nitrogen ,50-100 Site Extractable P mg kg-1,50-100 Site Extractable K mg kg-1,50-100 Site Extractable Ca mg kg-1,50-100 Site Extractable Mg mg kg-1,50-100 Site Extractable S mg kg-1,50-100 Site BD g cm-3,Nitrogen Trt Categorical
36.49352371,20.24778466,19.26497007,4.903667059,84.48,1.98,48.52,0.35,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,5.37143,4.42857,2.33857,0.29429,1.38857,303.571,181.143,5.97143,3.14286,1.64143,0.21143,1.57429,283.714,82.429,6.14286,2.27143,1.00571,0.14,1.62571,311.857,77.571,6.24286,2,0.66714,0.09857,1.71714,320,89.143,6.17143,2.1,0.58571,0.10714,0,303.143,116.571,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
38.40378814,21.48059124,20.79613852,2.346029814,85.39,0.95,49.39,0.34,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,5.3,4.58333,2.49167,0.30833,1.44833,323.667,269.167,5.83333,3.21667,1.715,0.21833,1.49333,322.167,127.667,6.08333,2.35,1.15,0.15167,1.56,360.167,98.667,6.21667,1.68333,0.68,0.09667,1.69167,421.167,96.333,6.16667,1.61667,0.47,0.07667,1.835,416.167,120.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,-1
38.15162451,20.42622438,19.29645581,3.281836939,84.6,1.82,48.78,0.32,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,4.9,4.33333,2.39667,0.30333,1.35333,322.667,236.333,5.73333,3.1,1.64333,0.21,1.51,303,122,5.96667,2.36667,1.15,0.15,1.55333,303.667,89.667,6.1,1.83333,0.71667,0.09667,1.57,380.333,99,6.06667,1.63333,0.45667,0.08,1.73,412,121.333,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
36.2757429,20.68566949,19.75810855,4.911706596,84.99,1.57,48.89,0.35,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,5.13333,4.9,2.74,0.33667,1.35333,373,333,5.7,3.43333,1.79,0.24,1.6,357.667,181.333,5.7,2.5,1.18667,0.15667,1.53,398,126.333,5.93333,1.83333,0.73667,0.1,1.70667,515,114,5.9,1.56667,0.39667,0.06667,1.90333,505.333,108.333,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
37.82177879,20.06789858,18.81170857,3.31122383,84.66,2.08,48.62,0.41,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,5.03333,4.66667,0.22167,10.3967,1.39333,338,219,5.7,3.3,0.20667,7.64,1.53333,286.667,126.667,5.7,2.6,0.14333,7.7567,1.53667,259,87.667,5.96667,2,0.09333,7.6433,1.72333,308.667,85.333,5.96667,1.96667,0.08333,5.8133,1.77333,352,100,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
37.80448859,20.38638688,19.4368518,3.673649271,84.82,1.55,48.75,0.29,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,4.6,4.63333,2.27,0.32,1.4425,343,224.667,5.6,3.5,1.61333,0.22,1.5725,317,129.333,5.56667,2.46667,1.02,0.13333,1.62,317,88,5.66667,1.93333,0.61333,0.09,1.85,371.333,92.333,5.4,1.83333,0.08333,4.94,1.85,381.333,95.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,-1
36.55808018,20.43332412,19.67135416,4.490285147,85.04,1.42,48.77,0.32,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,4.86667,4.13333,0.28333,7.6767,1.46667,363,302.333,5.1,3.23333,0.20667,7.4733,1.68,326,195.333,5.3,2.6,0.15667,7.0067,1.62333,326.333,142,5.73333,1.96667,0.10333,6.3267,1.79667,429.667,117,5.5,1.76667,0.08333,4.7967,1.84,452.333,98,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,-1
37.52429334,20.34729892,19.18714391,3.428978826,84.97,1.39,48.71,0.3,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,4.83333,4.9,0.29333,8.16,1.3825,320.333,167.333,5.56667,3.33333,0.2,7.3267,1.58,293,80,5.53333,2.66667,0.13667,7.02,1.54,298,71.333,5.7,2.06667,0.09333,5.9433,1.78,357.333,78,5.8,2.13333,0.08333,4.64,2.005,390.667,104.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
37.55961048,20.29249668,19.31896869,3.758886384,85.04,1.67,48.69,0.47,2488.75,479.12,489.09,56.5404,12.0904,7.9756,3819.722222,230.5555556,490.5555556,5,5.2,0.32333,8.2967,1.34333,354,249.667,5.86667,3.53333,0.21667,7.1667,1.63,347,118,5.9,2.63333,0.14333,7.0767,1.57333,371,94.667,6,1.9,0.09667,5.4033,1.8,471.333,96.667,5.86667,1.96667,0.08,3.9733,1.9,454,99.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
41.15,19.7,19.65,2.05,84.99,1.82,49.55,0.42,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,5.025,5.25,2.785,0.34,1.29,316.75,239.25,5.925,3.2,1.7175,0.2025,1.5325,299.5,123,6,2.4,1.1275,0.1425,1.53,326.5,88,6.15,1.725,0.675,0.095,1.6,370.5,88,5.95,1.55,0.46,0.0725,1.76,381.75,102,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
38.8,20.6,21.15,2.4,85.01,1.94,49.7,0.49,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,4.975,4.975,2.8,0.335,1.365,294.75,217.75,6,3.35,1.6,0.2075,1.53,283.5,93.5,6.125,2.35,0.9975,0.135,1.595,309.75,73,6.1,1.825,0.605,0.0925,1.6475,361,87,5.95,1.7,0.3875,0.0775,1.7925,417.75,92.75,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
40.45,19.95,20.75,2.45,85.15,1.56,49.69,0.49,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,5.37143,4.42857,2.33857,0.29429,1.38857,303.571,181.143,5.97143,3.14286,1.64143,0.21143,1.57429,283.714,82.429,6.14286,2.27143,1.00571,0.14,1.62571,311.857,77.571,6.24286,2,0.66714,0.09857,1.71714,320,89.143,6.17143,2.1,0.58571,0.10714,0,303.143,116.571,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
42.05,20,21.9,1.75,84.73,2.14,49.88,0.43,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,5.3,4.58333,2.49167,0.30833,1.44833,323.667,269.167,5.83333,3.21667,1.715,0.21833,1.49333,322.167,127.667,6.08333,2.35,1.15,0.15167,1.56,360.167,98.667,6.21667,1.68333,0.68,0.09667,1.69167,421.167,96.333,6.16667,1.61667,0.47,0.07667,1.835,416.167,120.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,-1
40,20.2,20.75,3.3,85,1.66,49.73,0.43,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,4.9,4.33333,2.39667,0.30333,1.35333,322.667,236.333,5.73333,3.1,1.64333,0.21,1.51,303,122,5.96667,2.36667,1.15,0.15,1.55333,303.667,89.667,6.1,1.83333,0.71667,0.09667,1.57,380.333,99,6.06667,1.63333,0.45667,0.08,1.73,412,121.333,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
40.05,20.6,20.75,2.55,85.36,1.48,49.74,0.43,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,5.13333,4.9,2.74,0.33667,1.35333,373,333,5.7,3.43333,1.79,0.24,1.6,357.667,181.333,5.7,2.5,1.18667,0.15667,1.53,398,126.333,5.93333,1.83333,0.73667,0.1,1.70667,515,114,5.9,1.56667,0.39667,0.06667,1.90333,505.333,108.333,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
41.4,19.95,20.4,2.15,84.92,1.89,49.6,0.48,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,5.03333,4.66667,0.22167,10.3967,1.39333,338,219,5.7,3.3,0.20667,7.64,1.53333,286.667,126.667,5.7,2.6,0.14333,7.7567,1.53667,259,87.667,5.96667,2,0.09333,7.6433,1.72333,308.667,85.333,5.96667,1.96667,0.08333,5.8133,1.77333,352,100,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
40.4,20.15,21.1,2.8,85.14,1.71,50.03,0.47,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,4.6,4.63333,2.27,0.32,1.4425,343,224.667,5.6,3.5,1.61333,0.22,1.5725,317,129.333,5.56667,2.46667,1.02,0.13333,1.62,317,88,5.66667,1.93333,0.61333,0.09,1.85,371.333,92.333,5.4,1.83333,0.08333,4.94,1.85,381.333,95.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,-1
41.5,19.55,21.5,2.35,84.92,1.69,50.14,0.48,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,4.86667,4.13333,0.28333,7.6767,1.46667,363,302.333,5.1,3.23333,0.20667,7.4733,1.68,326,195.333,5.3,2.6,0.15667,7.0067,1.62333,326.333,142,5.73333,1.96667,0.10333,6.3267,1.79667,429.667,117,5.5,1.76667,0.08333,4.7967,1.84,452.333,98,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,-1
40.6,19.7,19.95,2.35,85.07,1.77,49.51,0.44,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,4.83333,4.9,0.29333,8.16,1.3825,320.333,167.333,5.56667,3.33333,0.2,7.3267,1.58,293,80,5.53333,2.66667,0.13667,7.02,1.54,298,71.333,5.7,2.06667,0.09333,5.9433,1.78,357.333,78,5.8,2.13333,0.08333,4.64,2.005,390.667,104.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,0
41,20.7,20,2.1,84.74,2.2,49.05,0.39,84.67,649.01,0,93.0148,23.5966,11.3538,4078.611111,-16.38888889,457.2222222,5,5.2,0.32333,8.2967,1.34333,354,249.667,5.86667,3.53333,0.21667,7.1667,1.63,347,118,5.9,2.63333,0.14333,7.0767,1.57333,371,94.667,6,1.9,0.09667,5.4033,1.8,471.333,96.667,5.86667,1.96667,0.08,3.9733,1.9,454,99.667,9,64,27,5.1,18.6,4.7,2.49,0.31,322.2,229,1860,214,45.5,1.38,9,63,28,5.8,16.2,3.2,1.64,0.21,302.8,117,2122,174,25.2,1.56,8,60,32,5.9,16,2.4,1.08,0.15,321.7,91,2145,144,16.3,1.57,10,52,38,6,17.8,1.8,0.66,0.1,383.4,92,2405,133,12.5,1.71,14,38,48,5.9,25.6,1.8,0.46,0.09,391.8,106,3453,146,17.3,1.83,1
36.86471405,20.92650791,21.41409132,7.759033821,79.75,4.53,48.02,0.09,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.03333,5.3,0.36,9.0633,1.21,142.667,715.667,6.63333,3.8,0.26333,8.4,1.4,108,644,6.66667,3.33333,0.21667,8.9633,1.34333,79.333,563,6.76667,2.53333,0.15,8.87,1.38667,26.667,521,6.93333,1.33333,0.07667,6.58,1.56667,24,364.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
40.23954273,20.42493856,21.23706571,4.138810254,80.375,4.705,48.975,0.345,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.1,5.43333,0.38667,9.3967,1.15,114,619.667,6.6,3.73333,0.27667,9.2867,1.39667,76.667,591.667,6.66667,3.53333,0.27667,8.4,1.37,72.333,549.333,6.73333,3.16667,0.2,9.3833,1.32333,35.333,485,6.73333,1.86667,0.11667,8.7367,1.43667,27,358,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
40.44397635,20.11797852,21.30383122,4.768553,80.915,4.105,49.455,0.295,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.225,5.325,0.35,9.2275,1.3125,134.75,797.75,6.9,3.325,0.22,8.63,1.4725,97.75,778.25,7.075,2.7,0.165,9.155,1.525,60.25,699.5,7.825,1.6,0.09,8.8925,1.655,43.25,529.5,8.05,0.75,0.025,15.8,1.625,44,407.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
38.8223049,20.34835744,21.24317581,6.250738475,80.94,4.27,49.54,0.34,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.1,5.16667,0.36,8.42,1.21333,112,620.333,6.56667,3.83333,0.28,8.0867,1.32,105.667,629.333,6.63333,3.43333,0.22667,8.2433,1.33667,97.333,633.667,6.83333,2.53333,0.15667,8.45,1.43333,45.333,677.333,6.86667,1.36667,0.07333,7,1.52,25,445.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
40.97116238,19.81634197,21.66570145,3.903138196,81.22,3.85,50.035,0.36,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.2,5.33333,0.34667,8.8167,1.33,118,667,6.73333,3.56667,0.22333,8.4567,1.48,88.333,657.333,6.76667,3.3,0.19333,8.91,1.49,69.667,683.333,7.06667,2.33333,0.11333,8.67,1.57667,30.667,665.333,7.3,1.16667,0.05167,10.0233,1.63333,31.333,435.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
39.2012,20.4267106,21.37987077,5.041481045,81.06,3.815,49.585,0.345,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.16667,5.06667,0.32667,8.8767,1.14333,127.333,698.667,6.73333,3.76667,0.25667,8.65,1.39,92.667,753.667,6.73333,3.2,0.21,8.7633,1.39333,74,650.333,6.8,2.2,0.14333,8.7967,1.35667,24,583,6.93333,1.16667,0.07333,8.5167,1.49667,25,399.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
38.78049127,20.21355215,21.0836233,5.695714404,80.865,4.4,49.395,0.35,1124.2,0,0,51.435,5.2832,4.2926,3121.111111,207.7777778,522.2222222,6.13333,4.8,0.3,9.01,1.24667,90.667,582,6.7,3.46667,0.20333,8.4133,1.38667,49.667,631.667,6.66667,3.1,0.17,8.98,1.38,57.333,638,6.9,2.2,0.11,8.85,1.46333,17,641.333,6.93333,1.23333,0.06,6.7233,1.53333,20.667,425.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
